U+0240	ɀ	0xc9 0x80	LATIN SMALL LETTER Z WITH SWASH TAIL	
U+0241	Ɂ	0xc9 0x81	LATIN CAPITAL LETTER GLOTTAL STOP	
U+0242	ɂ	0xc9 0x82	LATIN SMALL LETTER GLOTTAL STOP	
U+0243	Ƀ	0xc9 0x83	LATIN CAPITAL LETTER B WITH STROKE	
U+0244	Ʉ	0xc9 0x84	LATIN CAPITAL LETTER U BAR	
U+0245	Ʌ	0xc9 0x85	LATIN CAPITAL LETTER TURNED V	
U+0246	Ɇ	0xc9 0x86	LATIN CAPITAL LETTER E WITH STROKE	
U+0247	ɇ	0xc9 0x87	LATIN SMALL LETTER E WITH STROKE	
U+0248	Ɉ	0xc9 0x88	LATIN CAPITAL LETTER J WITH STROKE	
U+0249	ɉ	0xc9 0x89	LATIN SMALL LETTER J WITH STROKE	
U+024A	Ɋ	0xc9 0x8a	LATIN CAPITAL LETTER SMALL Q WITH HOOK TAIL	
U+024B	ɋ	0xc9 0x8b	LATIN SMALL LETTER Q WITH HOOK TAIL	
U+024C	Ɍ	0xc9 0x8c	LATIN CAPITAL LETTER R WITH STROKE	
U+024D	ɍ	0xc9 0x8d	LATIN SMALL LETTER R WITH STROKE	
U+024E	Ɏ	0xc9 0x8e	LATIN CAPITAL LETTER Y WITH STROKE	
U+024F	ɏ	0xc9 0x8f	LATIN SMALL LETTER Y WITH STROKE	
U+0250	ɐ	0xc9 0x90	LATIN SMALL LETTER TURNED A	
U+0251	ɑ	0xc9 0x91	LATIN SMALL LETTER ALPHA	LATIN SMALL LETTER SCRIPT A
U+0252	ɒ	0xc9 0x92	LATIN SMALL LETTER TURNED ALPHA	LATIN SMALL LETTER TURNED SCRIPT A
U+0253	ɓ	0xc9 0x93	LATIN SMALL LETTER B WITH HOOK	LATIN SMALL LETTER B HOOK
U+0254	ɔ	0xc9 0x94	LATIN SMALL LETTER OPEN O	
U+0255	ɕ	0xc9 0x95	LATIN SMALL LETTER C WITH CURL	LATIN SMALL LETTER C CURL
U+0256	ɖ	0xc9 0x96	LATIN SMALL LETTER D WITH TAIL	LATIN SMALL LETTER D RETROFLEX HOOK
U+0257	ɗ	0xc9 0x97	LATIN SMALL LETTER D WITH HOOK	LATIN SMALL LETTER D HOOK
U+0258	ɘ	0xc9 0x98	LATIN SMALL LETTER REVERSED E	
U+0259	ə	0xc9 0x99	LATIN SMALL LETTER SCHWA	
U+025A	ɚ	0xc9 0x9a	LATIN SMALL LETTER SCHWA WITH HOOK	LATIN SMALL LETTER SCHWA HOOK
U+025B	ɛ	0xc9 0x9b	LATIN SMALL LETTER OPEN E	LATIN SMALL LETTER EPSILON
U+025C	ɜ	0xc9 0x9c	LATIN SMALL LETTER REVERSED OPEN E	LATIN SMALL LETTER REVERSED EPSILON
U+025D	ɝ	0xc9 0x9d	LATIN SMALL LETTER REVERSED OPEN E WITH HOOK	LATIN SMALL LETTER REVERSED EPSILON HOOK
U+025E	ɞ	0xc9 0x9e	LATIN SMALL LETTER CLOSED REVERSED OPEN E	LATIN SMALL LETTER CLOSED REVERSED EPSILON
U+025F	ɟ	0xc9 0x9f	LATIN SMALL LETTER DOTLESS J WITH STROKE	LATIN SMALL LETTER DOTLESS J BAR
U+0260	ɠ	0xc9 0xa0	LATIN SMALL LETTER G WITH HOOK	LATIN SMALL LETTER G HOOK
U+0261	ɡ	0xc9 0xa1	LATIN SMALL LETTER SCRIPT G	
U+0262	ɢ	0xc9 0xa2	LATIN LETTER SMALL CAPITAL G	
U+0263	ɣ	0xc9 0xa3	LATIN SMALL LETTER GAMMA	
U+0264	ɤ	0xc9 0xa4	LATIN SMALL LETTER RAMS HORN	LATIN SMALL LETTER BABY GAMMA
U+0265	ɥ	0xc9 0xa5	LATIN SMALL LETTER TURNED H	
U+0266	ɦ	0xc9 0xa6	LATIN SMALL LETTER H WITH HOOK	LATIN SMALL LETTER H HOOK
U+0267	ɧ	0xc9 0xa7	LATIN SMALL LETTER HENG WITH HOOK	LATIN SMALL LETTER HENG HOOK
U+0268	ɨ	0xc9 0xa8	LATIN SMALL LETTER I WITH STROKE	LATIN SMALL LETTER BARRED I
U+0269	ɩ	0xc9 0xa9	LATIN SMALL LETTER IOTA	
U+026A	ɪ	0xc9 0xaa	LATIN LETTER SMALL CAPITAL I	
U+026B	ɫ	0xc9 0xab	LATIN SMALL LETTER L WITH MIDDLE TILDE	
U+026C	ɬ	0xc9 0xac	LATIN SMALL LETTER L WITH BELT	LATIN SMALL LETTER L BELT
U+026D	ɭ	0xc9 0xad	LATIN SMALL LETTER L WITH RETROFLEX HOOK	LATIN SMALL LETTER L RETROFLEX HOOK
U+026E	ɮ	0xc9 0xae	LATIN SMALL LETTER LEZH	LATIN SMALL LETTER L YOGH
U+026F	ɯ	0xc9 0xaf	LATIN SMALL LETTER TURNED M	
U+0270	ɰ	0xc9 0xb0	LATIN SMALL LETTER TURNED M WITH LONG LEG	
U+0271	ɱ	0xc9 0xb1	LATIN SMALL LETTER M WITH HOOK	LATIN SMALL LETTER M HOOK
U+0272	ɲ	0xc9 0xb2	LATIN SMALL LETTER N WITH LEFT HOOK	LATIN SMALL LETTER N HOOK
U+0273	ɳ	0xc9 0xb3	LATIN SMALL LETTER N WITH RETROFLEX HOOK	LATIN SMALL LETTER N RETROFLEX HOOK
U+0274	ɴ	0xc9 0xb4	LATIN LETTER SMALL CAPITAL N	
U+0275	ɵ	0xc9 0xb5	LATIN SMALL LETTER BARRED O	
U+0276	ɶ	0xc9 0xb6	LATIN LETTER SMALL CAPITAL OE	LATIN LETTER SMALL CAPITAL O E
U+0277	ɷ	0xc9 0xb7	LATIN SMALL LETTER CLOSED OMEGA	
U+0278	ɸ	0xc9 0xb8	LATIN SMALL LETTER PHI	
U+0279	ɹ	0xc9 0xb9	LATIN SMALL LETTER TURNED R	
U+027A	ɺ	0xc9 0xba	LATIN SMALL LETTER TURNED R WITH LONG LEG	
U+027B	ɻ	0xc9 0xbb	LATIN SMALL LETTER TURNED R WITH HOOK	LATIN SMALL LETTER TURNED R HOOK
U+027C	ɼ	0xc9 0xbc	LATIN SMALL LETTER R WITH LONG LEG	
U+027D	ɽ	0xc9 0xbd	LATIN SMALL LETTER R WITH TAIL	LATIN SMALL LETTER R HOOK
U+027E	ɾ	0xc9 0xbe	LATIN SMALL LETTER R WITH FISHHOOK	LATIN SMALL LETTER FISHHOOK R
U+027F	ɿ	0xc9 0xbf	LATIN SMALL LETTER REVERSED R WITH FISHHOOK	LATIN SMALL LETTER REVERSED FISHHOOK R
U+0280	ʀ	0xca 0x80	LATIN LETTER SMALL CAPITAL R	
U+0281	ʁ	0xca 0x81	LATIN LETTER SMALL CAPITAL INVERTED R	
U+0282	ʂ	0xca 0x82	LATIN SMALL LETTER S WITH HOOK	LATIN SMALL LETTER S HOOK
U+0283	ʃ	0xca 0x83	LATIN SMALL LETTER ESH	
U+0284	ʄ	0xca 0x84	LATIN SMALL LETTER DOTLESS J WITH STROKE AND HOOK	LATIN SMALL LETTER DOTLESS J BAR HOOK
U+0285	ʅ	0xca 0x85	LATIN SMALL LETTER SQUAT REVERSED ESH	
U+0286	ʆ	0xca 0x86	LATIN SMALL LETTER ESH WITH CURL	LATIN SMALL LETTER ESH CURL
U+0287	ʇ	0xca 0x87	LATIN SMALL LETTER TURNED T	
U+0288	ʈ	0xca 0x88	LATIN SMALL LETTER T WITH RETROFLEX HOOK	LATIN SMALL LETTER T RETROFLEX HOOK
U+0289	ʉ	0xca 0x89	LATIN SMALL LETTER U BAR	
U+028A	ʊ	0xca 0x8a	LATIN SMALL LETTER UPSILON	
U+028B	ʋ	0xca 0x8b	LATIN SMALL LETTER V WITH HOOK	LATIN SMALL LETTER SCRIPT V
U+028C	ʌ	0xca 0x8c	LATIN SMALL LETTER TURNED V	
U+028D	ʍ	0xca 0x8d	LATIN SMALL LETTER TURNED W	
U+028E	ʎ	0xca 0x8e	LATIN SMALL LETTER TURNED Y	
U+028F	ʏ	0xca 0x8f	LATIN LETTER SMALL CAPITAL Y	
U+0290	ʐ	0xca 0x90	LATIN SMALL LETTER Z WITH RETROFLEX HOOK	LATIN SMALL LETTER Z RETROFLEX HOOK
U+0291	ʑ	0xca 0x91	LATIN SMALL LETTER Z WITH CURL	LATIN SMALL LETTER Z CURL
U+0292	ʒ	0xca 0x92	LATIN SMALL LETTER EZH	LATIN SMALL LETTER YOGH
U+0293	ʓ	0xca 0x93	LATIN SMALL LETTER EZH WITH CURL	LATIN SMALL LETTER YOGH CURL
U+0294	ʔ	0xca 0x94	LATIN LETTER GLOTTAL STOP	
U+0295	ʕ	0xca 0x95	LATIN LETTER PHARYNGEAL VOICED FRICATIVE	LATIN LETTER REVERSED GLOTTAL STOP
U+0296	ʖ	0xca 0x96	LATIN LETTER INVERTED GLOTTAL STOP	
U+0297	ʗ	0xca 0x97	LATIN LETTER STRETCHED C	
U+0298	ʘ	0xca 0x98	LATIN LETTER BILABIAL CLICK	LATIN LETTER BULLSEYE
U+0299	ʙ	0xca 0x99	LATIN LETTER SMALL CAPITAL B	
U+029A	ʚ	0xca 0x9a	LATIN SMALL LETTER CLOSED OPEN E	LATIN SMALL LETTER CLOSED EPSILON
U+029B	ʛ	0xca 0x9b	LATIN LETTER SMALL CAPITAL G WITH HOOK	LATIN LETTER SMALL CAPITAL G HOOK
U+029C	ʜ	0xca 0x9c	LATIN LETTER SMALL CAPITAL H	
U+029D	ʝ	0xca 0x9d	LATIN SMALL LETTER J WITH CROSSED-TAIL	LATIN SMALL LETTER CROSSED-TAIL J
U+029E	ʞ	0xca 0x9e	LATIN SMALL LETTER TURNED K	
U+029F	ʟ	0xca 0x9f	LATIN LETTER SMALL CAPITAL L	
U+02A0	ʠ	0xca 0xa0	LATIN SMALL LETTER Q WITH HOOK	LATIN SMALL LETTER Q HOOK
U+02A1	ʡ	0xca 0xa1	LATIN LETTER GLOTTAL STOP WITH STROKE	LATIN LETTER GLOTTAL STOP BAR
U+02A2	ʢ	0xca 0xa2	LATIN LETTER REVERSED GLOTTAL STOP WITH STROKE	LATIN LETTER REVERSED GLOTTAL STOP BAR
U+02A3	ʣ	0xca 0xa3	LATIN SMALL LETTER DZ DIGRAPH	LATIN SMALL LETTER D Z
U+02A4	ʤ	0xca 0xa4	LATIN SMALL LETTER DEZH DIGRAPH	LATIN SMALL LETTER D YOGH
U+02A5	ʥ	0xca 0xa5	LATIN SMALL LETTER DZ DIGRAPH WITH CURL	LATIN SMALL LETTER D Z CURL
U+02A6	ʦ	0xca 0xa6	LATIN SMALL LETTER TS DIGRAPH	LATIN SMALL LETTER T S
U+02A7	ʧ	0xca 0xa7	LATIN SMALL LETTER TESH DIGRAPH	LATIN SMALL LETTER T ESH
U+02A8	ʨ	0xca 0xa8	LATIN SMALL LETTER TC DIGRAPH WITH CURL	LATIN SMALL LETTER T C CURL
U+02A9	ʩ	0xca 0xa9	LATIN SMALL LETTER FENG DIGRAPH	
U+02AA	ʪ	0xca 0xaa	LATIN SMALL LETTER LS DIGRAPH	
U+02AB	ʫ	0xca 0xab	LATIN SMALL LETTER LZ DIGRAPH	
U+02AC	ʬ	0xca 0xac	LATIN LETTER BILABIAL PERCUSSIVE	
U+02AD	ʭ	0xca 0xad	LATIN LETTER BIDENTAL PERCUSSIVE	
U+02AE	ʮ	0xca 0xae	LATIN SMALL LETTER TURNED H WITH FISHHOOK	
U+02AF	ʯ	0xca 0xaf	LATIN SMALL LETTER TURNED H WITH FISHHOOK AND TAIL	
U+02B0	ʰ	0xca 0xb0	MODIFIER LETTER SMALL H	
U+02B1	ʱ	0xca 0xb1	MODIFIER LETTER SMALL H WITH HOOK	MODIFIER LETTER SMALL H HOOK
U+02B2	ʲ	0xca 0xb2	MODIFIER LETTER SMALL J	
U+02B3	ʳ	0xca 0xb3	MODIFIER LETTER SMALL R	
U+02B4	ʴ	0xca 0xb4	MODIFIER LETTER SMALL TURNED R	
U+02B5	ʵ	0xca 0xb5	MODIFIER LETTER SMALL TURNED R WITH HOOK	MODIFIER LETTER SMALL TURNED R HOOK
U+02B6	ʶ	0xca 0xb6	MODIFIER LETTER SMALL CAPITAL INVERTED R	
U+02B7	ʷ	0xca 0xb7	MODIFIER LETTER SMALL W	
U+02B8	ʸ	0xca 0xb8	MODIFIER LETTER SMALL Y	
U+02B9	ʹ	0xca 0xb9	MODIFIER LETTER PRIME	
U+02BA	ʺ	0xca 0xba	MODIFIER LETTER DOUBLE PRIME	
U+02BB	ʻ	0xca 0xbb	MODIFIER LETTER TURNED COMMA	
U+02BC	ʼ	0xca 0xbc	MODIFIER LETTER APOSTROPHE	
U+02BD	ʽ	0xca 0xbd	MODIFIER LETTER REVERSED COMMA	
U+02BE	ʾ	0xca 0xbe	MODIFIER LETTER RIGHT HALF RING	
U+02BF	ʿ	0xca 0xbf	MODIFIER LETTER LEFT HALF RING	
U+02C0	ˀ	0xcb 0x80	MODIFIER LETTER GLOTTAL STOP	
U+02C1	ˁ	0xcb 0x81	MODIFIER LETTER REVERSED GLOTTAL STOP	
U+02C2	˂	0xcb 0x82	MODIFIER LETTER LEFT ARROWHEAD	
U+02C3	˃	0xcb 0x83	MODIFIER LETTER RIGHT ARROWHEAD	
U+02C4	˄	0xcb 0x84	MODIFIER LETTER UP ARROWHEAD	
U+02C5	˅	0xcb 0x85	MODIFIER LETTER DOWN ARROWHEAD	
U+02C6	ˆ	0xcb 0x86	MODIFIER LETTER CIRCUMFLEX ACCENT	MODIFIER LETTER CIRCUMFLEX
U+02C7	ˇ	0xcb 0x87	CARON	MODIFIER LETTER HACEK
U+02C8	ˈ	0xcb 0x88	MODIFIER LETTER VERTICAL LINE	
U+02C9	ˉ	0xcb 0x89	MODIFIER LETTER MACRON	
U+02CA	ˊ	0xcb 0x8a	MODIFIER LETTER ACUTE ACCENT	MODIFIER LETTER ACUTE
U+02CB	ˋ	0xcb 0x8b	MODIFIER LETTER GRAVE ACCENT	MODIFIER LETTER GRAVE
U+02CC	ˌ	0xcb 0x8c	MODIFIER LETTER LOW VERTICAL LINE	
U+02CD	ˍ	0xcb 0x8d	MODIFIER LETTER LOW MACRON	
U+02CE	ˎ	0xcb 0x8e	MODIFIER LETTER LOW GRAVE ACCENT	MODIFIER LETTER LOW GRAVE
U+02CF	ˏ	0xcb 0x8f	MODIFIER LETTER LOW ACUTE ACCENT	MODIFIER LETTER LOW ACUTE
U+02D0	ː	0xcb 0x90	MODIFIER LETTER TRIANGULAR COLON	
U+02D1	ˑ	0xcb 0x91	MODIFIER LETTER HALF TRIANGULAR COLON	
U+02D2	˒	0xcb 0x92	MODIFIER LETTER CENTRED RIGHT HALF RING	MODIFIER LETTER CENTERED RIGHT HALF RING
U+02D3	˓	0xcb 0x93	MODIFIER LETTER CENTRED LEFT HALF RING	MODIFIER LETTER CENTERED LEFT HALF RING
U+02D4	˔	0xcb 0x94	MODIFIER LETTER UP TACK	
U+02D5	˕	0xcb 0x95	MODIFIER LETTER DOWN TACK	
U+02D6	˖	0xcb 0x96	MODIFIER LETTER PLUS SIGN	
U+02D7	˗	0xcb 0x97	MODIFIER LETTER MINUS SIGN	
U+02D8	˘	0xcb 0x98	BREVE	SPACING BREVE
U+02D9	˙	0xcb 0x99	DOT ABOVE	SPACING DOT ABOVE
U+02DA	˚	0xcb 0x9a	RING ABOVE	SPACING RING ABOVE
U+02DB	˛	0xcb 0x9b	OGONEK	SPACING OGONEK
U+02DC	˜	0xcb 0x9c	SMALL TILDE	SPACING TILDE
U+02DD	˝	0xcb 0x9d	DOUBLE ACUTE ACCENT	SPACING DOUBLE ACUTE
U+02DE	˞	0xcb 0x9e	MODIFIER LETTER RHOTIC HOOK	
U+02DF	˟	0xcb 0x9f	MODIFIER LETTER CROSS ACCENT	
U+02E0	ˠ	0xcb 0xa0	MODIFIER LETTER SMALL GAMMA	
U+02E1	ˡ	0xcb 0xa1	MODIFIER LETTER SMALL L	
U+02E2	ˢ	0xcb 0xa2	MODIFIER LETTER SMALL S	
U+02E3	ˣ	0xcb 0xa3	MODIFIER LETTER SMALL X	
U+02E4	ˤ	0xcb 0xa4	MODIFIER LETTER SMALL REVERSED GLOTTAL STOP	
U+02E5	˥	0xcb 0xa5	MODIFIER LETTER EXTRA-HIGH TONE BAR	
U+02E6	˦	0xcb 0xa6	MODIFIER LETTER HIGH TONE BAR	
U+02E7	˧	0xcb 0xa7	MODIFIER LETTER MID TONE BAR	
U+02E8	˨	0xcb 0xa8	MODIFIER LETTER LOW TONE BAR	
U+02E9	˩	0xcb 0xa9	MODIFIER LETTER EXTRA-LOW TONE BAR	
U+02EA	˪	0xcb 0xaa	MODIFIER LETTER YIN DEPARTING TONE MARK	
U+02EB	˫	0xcb 0xab	MODIFIER LETTER YANG DEPARTING TONE MARK	
U+02EC	ˬ	0xcb 0xac	MODIFIER LETTER VOICING	
U+02ED	˭	0xcb 0xad	MODIFIER LETTER UNASPIRATED	
U+02EE	ˮ	0xcb 0xae	MODIFIER LETTER DOUBLE APOSTROPHE	
U+02EF	˯	0xcb 0xaf	MODIFIER LETTER LOW DOWN ARROWHEAD	
U+02F0	˰	0xcb 0xb0	MODIFIER LETTER LOW UP ARROWHEAD	
U+02F1	˱	0xcb 0xb1	MODIFIER LETTER LOW LEFT ARROWHEAD	
U+02F2	˲	0xcb 0xb2	MODIFIER LETTER LOW RIGHT ARROWHEAD	
U+02F3	˳	0xcb 0xb3	MODIFIER LETTER LOW RING	
U+02F4	˴	0xcb 0xb4	MODIFIER LETTER MIDDLE GRAVE ACCENT	
U+02F5	˵	0xcb 0xb5	MODIFIER LETTER MIDDLE DOUBLE GRAVE ACCENT	
U+02F6	˶	0xcb 0xb6	MODIFIER LETTER MIDDLE DOUBLE ACUTE ACCENT	
U+02F7	˷	0xcb 0xb7	MODIFIER LETTER LOW TILDE	
U+02F8	˸	0xcb 0xb8	MODIFIER LETTER RAISED COLON	
U+02F9	˹	0xcb 0xb9	MODIFIER LETTER BEGIN HIGH TONE	
U+02FA	˺	0xcb 0xba	MODIFIER LETTER END HIGH TONE	
U+02FB	˻	0xcb 0xbb	MODIFIER LETTER BEGIN LOW TONE	
U+02FC	˼	0xcb 0xbc	MODIFIER LETTER END LOW TONE	
U+02FD	˽	0xcb 0xbd	MODIFIER LETTER SHELF	
U+02FE	˾	0xcb 0xbe	MODIFIER LETTER OPEN SHELF	
U+02FF	˿	0xcb 0xbf	MODIFIER LETTER LOW LEFT ARROW	
U+0300	̀	0xcc 0x80	COMBINING GRAVE ACCENT	NON-SPACING GRAVE
U+0301	́	0xcc 0x81	COMBINING ACUTE ACCENT	NON-SPACING ACUTE
U+0302	̂	0xcc 0x82	COMBINING CIRCUMFLEX ACCENT	NON-SPACING CIRCUMFLEX
U+0303	̃	0xcc 0x83	COMBINING TILDE	NON-SPACING TILDE
U+0304	̄	0xcc 0x84	COMBINING MACRON	NON-SPACING MACRON
U+0305	̅	0xcc 0x85	COMBINING OVERLINE	NON-SPACING OVERSCORE
U+0306	̆	0xcc 0x86	COMBINING BREVE	NON-SPACING BREVE
U+0307	̇	0xcc 0x87	COMBINING DOT ABOVE	NON-SPACING DOT ABOVE
U+0308	̈	0xcc 0x88	COMBINING DIAERESIS	NON-SPACING DIAERESIS
U+0309	̉	0xcc 0x89	COMBINING HOOK ABOVE	NON-SPACING HOOK ABOVE
U+030A	̊	0xcc 0x8a	COMBINING RING ABOVE	NON-SPACING RING ABOVE
U+030B	̋	0xcc 0x8b	COMBINING DOUBLE ACUTE ACCENT	NON-SPACING DOUBLE ACUTE
U+030C	̌	0xcc 0x8c	COMBINING CARON	NON-SPACING HACEK
U+030D	̍	0xcc 0x8d	COMBINING VERTICAL LINE ABOVE	NON-SPACING VERTICAL LINE ABOVE
U+030E	̎	0xcc 0x8e	COMBINING DOUBLE VERTICAL LINE ABOVE	NON-SPACING DOUBLE VERTICAL LINE ABOVE
U+030F	̏	0xcc 0x8f	COMBINING DOUBLE GRAVE ACCENT	NON-SPACING DOUBLE GRAVE
U+0310	̐	0xcc 0x90	COMBINING CANDRABINDU	NON-SPACING CANDRABINDU
U+0311	̑	0xcc 0x91	COMBINING INVERTED BREVE	NON-SPACING INVERTED BREVE
U+0312	̒	0xcc 0x92	COMBINING TURNED COMMA ABOVE	NON-SPACING TURNED COMMA ABOVE
U+0313	̓	0xcc 0x93	COMBINING COMMA ABOVE	NON-SPACING COMMA ABOVE
U+0314	̔	0xcc 0x94	COMBINING REVERSED COMMA ABOVE	NON-SPACING REVERSED COMMA ABOVE
U+0315	̕	0xcc 0x95	COMBINING COMMA ABOVE RIGHT	NON-SPACING COMMA ABOVE RIGHT
U+0316	̖	0xcc 0x96	COMBINING GRAVE ACCENT BELOW	NON-SPACING GRAVE BELOW
U+0317	̗	0xcc 0x97	COMBINING ACUTE ACCENT BELOW	NON-SPACING ACUTE BELOW
U+0318	̘	0xcc 0x98	COMBINING LEFT TACK BELOW	NON-SPACING LEFT TACK BELOW
U+0319	̙	0xcc 0x99	COMBINING RIGHT TACK BELOW	NON-SPACING RIGHT TACK BELOW
U+031A	̚	0xcc 0x9a	COMBINING LEFT ANGLE ABOVE	NON-SPACING LEFT ANGLE ABOVE
U+031B	̛	0xcc 0x9b	COMBINING HORN	NON-SPACING HORN
U+031C	̜	0xcc 0x9c	COMBINING LEFT HALF RING BELOW	NON-SPACING LEFT HALF RING BELOW
U+031D	̝	0xcc 0x9d	COMBINING UP TACK BELOW	NON-SPACING UP TACK BELOW
U+031E	̞	0xcc 0x9e	COMBINING DOWN TACK BELOW	NON-SPACING DOWN TACK BELOW
U+031F	̟	0xcc 0x9f	COMBINING PLUS SIGN BELOW	NON-SPACING PLUS SIGN BELOW
U+0320	̠	0xcc 0xa0	COMBINING MINUS SIGN BELOW	NON-SPACING MINUS SIGN BELOW
U+0321	̡	0xcc 0xa1	COMBINING PALATALIZED HOOK BELOW	NON-SPACING PALATALIZED HOOK BELOW
U+0322	̢	0xcc 0xa2	COMBINING RETROFLEX HOOK BELOW	NON-SPACING RETROFLEX HOOK BELOW
U+0323	̣	0xcc 0xa3	COMBINING DOT BELOW	NON-SPACING DOT BELOW
U+0324	̤	0xcc 0xa4	COMBINING DIAERESIS BELOW	NON-SPACING DOUBLE DOT BELOW
U+0325	̥	0xcc 0xa5	COMBINING RING BELOW	NON-SPACING RING BELOW
U+0326	̦	0xcc 0xa6	COMBINING COMMA BELOW	NON-SPACING COMMA BELOW
U+0327	̧	0xcc 0xa7	COMBINING CEDILLA	NON-SPACING CEDILLA
U+0328	̨	0xcc 0xa8	COMBINING OGONEK	NON-SPACING OGONEK
U+0329	̩	0xcc 0xa9	COMBINING VERTICAL LINE BELOW	NON-SPACING VERTICAL LINE BELOW
U+032A	̪	0xcc 0xaa	COMBINING BRIDGE BELOW	NON-SPACING BRIDGE BELOW
U+032B	̫	0xcc 0xab	COMBINING INVERTED DOUBLE ARCH BELOW	NON-SPACING INVERTED DOUBLE ARCH BELOW
U+032C	̬	0xcc 0xac	COMBINING CARON BELOW	NON-SPACING HACEK BELOW
U+032D	̭	0xcc 0xad	COMBINING CIRCUMFLEX ACCENT BELOW	NON-SPACING CIRCUMFLEX BELOW
U+032E	̮	0xcc 0xae	COMBINING BREVE BELOW	NON-SPACING BREVE BELOW
U+032F	̯	0xcc 0xaf	COMBINING INVERTED BREVE BELOW	NON-SPACING INVERTED BREVE BELOW
U+0330	̰	0xcc 0xb0	COMBINING TILDE BELOW	NON-SPACING TILDE BELOW
U+0331	̱	0xcc 0xb1	COMBINING MACRON BELOW	NON-SPACING MACRON BELOW
U+0332	̲	0xcc 0xb2	COMBINING LOW LINE	NON-SPACING UNDERSCORE
U+0333	̳	0xcc 0xb3	COMBINING DOUBLE LOW LINE	NON-SPACING DOUBLE UNDERSCORE
U+0334	̴	0xcc 0xb4	COMBINING TILDE OVERLAY	NON-SPACING TILDE OVERLAY
U+0335	̵	0xcc 0xb5	COMBINING SHORT STROKE OVERLAY	NON-SPACING SHORT BAR OVERLAY
U+0336	̶	0xcc 0xb6	COMBINING LONG STROKE OVERLAY	NON-SPACING LONG BAR OVERLAY
U+0337	̷	0xcc 0xb7	COMBINING SHORT SOLIDUS OVERLAY	NON-SPACING SHORT SLASH OVERLAY
U+0338	̸	0xcc 0xb8	COMBINING LONG SOLIDUS OVERLAY	NON-SPACING LONG SLASH OVERLAY
U+0339	̹	0xcc 0xb9	COMBINING RIGHT HALF RING BELOW	NON-SPACING RIGHT HALF RING BELOW
U+033A	̺	0xcc 0xba	COMBINING INVERTED BRIDGE BELOW	NON-SPACING INVERTED BRIDGE BELOW
U+033B	̻	0xcc 0xbb	COMBINING SQUARE BELOW	NON-SPACING SQUARE BELOW
U+033C	̼	0xcc 0xbc	COMBINING SEAGULL BELOW	NON-SPACING SEAGULL BELOW
U+033D	̽	0xcc 0xbd	COMBINING X ABOVE	NON-SPACING X ABOVE
U+033E	̾	0xcc 0xbe	COMBINING VERTICAL TILDE	NON-SPACING VERTICAL TILDE
U+033F	̿	0xcc 0xbf	COMBINING DOUBLE OVERLINE	NON-SPACING DOUBLE OVERSCORE
U+0340	̀	0xcd 0x80	COMBINING GRAVE TONE MARK	NON-SPACING GRAVE TONE MARK
U+0341	́	0xcd 0x81	COMBINING ACUTE TONE MARK	NON-SPACING ACUTE TONE MARK
U+0342	͂	0xcd 0x82	COMBINING GREEK PERISPOMENI	
U+0343	̓	0xcd 0x83	COMBINING GREEK KORONIS	
U+0344	̈́	0xcd 0x84	COMBINING GREEK DIALYTIKA TONOS	GREEK NON-SPACING DIAERESIS TONOS
U+0345	ͅ	0xcd 0x85	COMBINING GREEK YPOGEGRAMMENI	GREEK NON-SPACING IOTA BELOW
U+0346	͆	0xcd 0x86	COMBINING BRIDGE ABOVE	
U+0347	͇	0xcd 0x87	COMBINING EQUALS SIGN BELOW	
U+0348	͈	0xcd 0x88	COMBINING DOUBLE VERTICAL LINE BELOW	
U+0349	͉	0xcd 0x89	COMBINING LEFT ANGLE BELOW	
U+034A	͊	0xcd 0x8a	COMBINING NOT TILDE ABOVE	
U+034B	͋	0xcd 0x8b	COMBINING HOMOTHETIC ABOVE	
U+034C	͌	0xcd 0x8c	COMBINING ALMOST EQUAL TO ABOVE	
U+034D	͍	0xcd 0x8d	COMBINING LEFT RIGHT ARROW BELOW	
U+034E	͎	0xcd 0x8e	COMBINING UPWARDS ARROW BELOW	
U+034F	͏	0xcd 0x8f	COMBINING GRAPHEME JOINER	
U+0350	͐	0xcd 0x90	COMBINING RIGHT ARROWHEAD ABOVE	
U+0351	͑	0xcd 0x91	COMBINING LEFT HALF RING ABOVE	
U+0352	͒	0xcd 0x92	COMBINING FERMATA	
U+0353	͓	0xcd 0x93	COMBINING X BELOW	
U+0354	͔	0xcd 0x94	COMBINING LEFT ARROWHEAD BELOW	
U+0355	͕	0xcd 0x95	COMBINING RIGHT ARROWHEAD BELOW	
U+0356	͖	0xcd 0x96	COMBINING RIGHT ARROWHEAD AND UP ARROWHEAD BELOW	
U+0357	͗	0xcd 0x97	COMBINING RIGHT HALF RING ABOVE	
U+0358	͘	0xcd 0x98	COMBINING DOT ABOVE RIGHT	
U+0359	͙	0xcd 0x99	COMBINING ASTERISK BELOW	
U+035A	͚	0xcd 0x9a	COMBINING DOUBLE RING BELOW	
U+035B	͛	0xcd 0x9b	COMBINING ZIGZAG ABOVE	
U+035C	͜	0xcd 0x9c	COMBINING DOUBLE BREVE BELOW	
U+035D	͝	0xcd 0x9d	COMBINING DOUBLE BREVE	
U+035E	͞	0xcd 0x9e	COMBINING DOUBLE MACRON	
U+035F	͟	0xcd 0x9f	COMBINING DOUBLE MACRON BELOW	
U+0360	͠	0xcd 0xa0	COMBINING DOUBLE TILDE	
